task_key,fig_name,T,r,g,rep,seed,target_strategy,opponent_strategy,target_freq,winner,converged,generation,wg,r_over_g
fig4_B__T=500__r=1__freq=0.900__rep=79__seed=414579,fig4_B,500,1,5,79,414579,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=7__seed=414507,fig4_B,500,1,5,7,414507,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=80__seed=414580,fig4_B,500,1,5,80,414580,ADVISOR,LIAR,0.9,ADVISOR,True,13,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=81__seed=414581,fig4_B,500,1,5,81,414581,ADVISOR,LIAR,0.9,ADVISOR,True,9,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=82__seed=414582,fig4_B,500,1,5,82,414582,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=83__seed=414583,fig4_B,500,1,5,83,414583,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=84__seed=414584,fig4_B,500,1,5,84,414584,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=85__seed=414585,fig4_B,500,1,5,85,414585,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=86__seed=414586,fig4_B,500,1,5,86,414586,ADVISOR,LIAR,0.9,ADVISOR,True,6,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=87__seed=414587,fig4_B,500,1,5,87,414587,ADVISOR,LIAR,0.9,ADVISOR,True,7,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=88__seed=414588,fig4_B,500,1,5,88,414588,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=89__seed=414589,fig4_B,500,1,5,89,414589,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=8__seed=414508,fig4_B,500,1,5,8,414508,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=90__seed=414590,fig4_B,500,1,5,90,414590,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=91__seed=414591,fig4_B,500,1,5,91,414591,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=92__seed=414592,fig4_B,500,1,5,92,414592,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=93__seed=414593,fig4_B,500,1,5,93,414593,ADVISOR,LIAR,0.9,ADVISOR,True,11,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=94__seed=414594,fig4_B,500,1,5,94,414594,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=95__seed=414595,fig4_B,500,1,5,95,414595,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=96__seed=414596,fig4_B,500,1,5,96,414596,ADVISOR,LIAR,0.9,ADVISOR,True,13,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=97__seed=414597,fig4_B,500,1,5,97,414597,ADVISOR,LIAR,0.9,ADVISOR,True,6,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=98__seed=414598,fig4_B,500,1,5,98,414598,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=99__seed=414599,fig4_B,500,1,5,99,414599,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.2
fig4_B__T=500__r=1__freq=0.900__rep=9__seed=414509,fig4_B,500,1,5,9,414509,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.2
fig4_B__T=500__r=2__freq=0.900__rep=0__seed=414600,fig4_B,500,2,5,0,414600,ADVISOR,LIAR,0.9,ADVISOR,True,9,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=10__seed=414610,fig4_B,500,2,5,10,414610,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=11__seed=414611,fig4_B,500,2,5,11,414611,ADVISOR,LIAR,0.9,ADVISOR,True,8,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=12__seed=414612,fig4_B,500,2,5,12,414612,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=13__seed=414613,fig4_B,500,2,5,13,414613,ADVISOR,LIAR,0.9,ADVISOR,True,9,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=14__seed=414614,fig4_B,500,2,5,14,414614,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=15__seed=414615,fig4_B,500,2,5,15,414615,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=16__seed=414616,fig4_B,500,2,5,16,414616,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=17__seed=414617,fig4_B,500,2,5,17,414617,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=18__seed=414618,fig4_B,500,2,5,18,414618,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=19__seed=414619,fig4_B,500,2,5,19,414619,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=1__seed=414601,fig4_B,500,2,5,1,414601,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=20__seed=414620,fig4_B,500,2,5,20,414620,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=21__seed=414621,fig4_B,500,2,5,21,414621,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=22__seed=414622,fig4_B,500,2,5,22,414622,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=23__seed=414623,fig4_B,500,2,5,23,414623,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=24__seed=414624,fig4_B,500,2,5,24,414624,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=25__seed=414625,fig4_B,500,2,5,25,414625,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=26__seed=414626,fig4_B,500,2,5,26,414626,ADVISOR,LIAR,0.9,ADVISOR,True,6,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=27__seed=414627,fig4_B,500,2,5,27,414627,ADVISOR,LIAR,0.9,ADVISOR,True,7,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=28__seed=414628,fig4_B,500,2,5,28,414628,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=29__seed=414629,fig4_B,500,2,5,29,414629,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=2__seed=414602,fig4_B,500,2,5,2,414602,ADVISOR,LIAR,0.9,ADVISOR,True,7,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=30__seed=414630,fig4_B,500,2,5,30,414630,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=31__seed=414631,fig4_B,500,2,5,31,414631,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=32__seed=414632,fig4_B,500,2,5,32,414632,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=33__seed=414633,fig4_B,500,2,5,33,414633,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=34__seed=414634,fig4_B,500,2,5,34,414634,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=35__seed=414635,fig4_B,500,2,5,35,414635,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=36__seed=414636,fig4_B,500,2,5,36,414636,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=37__seed=414637,fig4_B,500,2,5,37,414637,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=38__seed=414638,fig4_B,500,2,5,38,414638,ADVISOR,LIAR,0.9,ADVISOR,True,7,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=39__seed=414639,fig4_B,500,2,5,39,414639,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=3__seed=414603,fig4_B,500,2,5,3,414603,ADVISOR,LIAR,0.9,ADVISOR,True,6,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=40__seed=414640,fig4_B,500,2,5,40,414640,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=41__seed=414641,fig4_B,500,2,5,41,414641,ADVISOR,LIAR,0.9,ADVISOR,True,6,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=42__seed=414642,fig4_B,500,2,5,42,414642,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=43__seed=414643,fig4_B,500,2,5,43,414643,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=44__seed=414644,fig4_B,500,2,5,44,414644,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=45__seed=414645,fig4_B,500,2,5,45,414645,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=46__seed=414646,fig4_B,500,2,5,46,414646,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=47__seed=414647,fig4_B,500,2,5,47,414647,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=48__seed=414648,fig4_B,500,2,5,48,414648,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=49__seed=414649,fig4_B,500,2,5,49,414649,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=4__seed=414604,fig4_B,500,2,5,4,414604,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=50__seed=414650,fig4_B,500,2,5,50,414650,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=51__seed=414651,fig4_B,500,2,5,51,414651,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=52__seed=414652,fig4_B,500,2,5,52,414652,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=53__seed=414653,fig4_B,500,2,5,53,414653,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=54__seed=414654,fig4_B,500,2,5,54,414654,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=55__seed=414655,fig4_B,500,2,5,55,414655,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=56__seed=414656,fig4_B,500,2,5,56,414656,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=57__seed=414657,fig4_B,500,2,5,57,414657,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=58__seed=414658,fig4_B,500,2,5,58,414658,ADVISOR,LIAR,0.9,ADVISOR,True,11,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=59__seed=414659,fig4_B,500,2,5,59,414659,ADVISOR,LIAR,0.9,ADVISOR,True,7,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=5__seed=414605,fig4_B,500,2,5,5,414605,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=60__seed=414660,fig4_B,500,2,5,60,414660,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=61__seed=414661,fig4_B,500,2,5,61,414661,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=62__seed=414662,fig4_B,500,2,5,62,414662,ADVISOR,LIAR,0.9,ADVISOR,True,6,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=63__seed=414663,fig4_B,500,2,5,63,414663,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=64__seed=414664,fig4_B,500,2,5,64,414664,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=65__seed=414665,fig4_B,500,2,5,65,414665,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=66__seed=414666,fig4_B,500,2,5,66,414666,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=67__seed=414667,fig4_B,500,2,5,67,414667,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=68__seed=414668,fig4_B,500,2,5,68,414668,ADVISOR,LIAR,0.9,ADVISOR,True,6,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=69__seed=414669,fig4_B,500,2,5,69,414669,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=6__seed=414606,fig4_B,500,2,5,6,414606,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=70__seed=414670,fig4_B,500,2,5,70,414670,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=71__seed=414671,fig4_B,500,2,5,71,414671,ADVISOR,LIAR,0.9,ADVISOR,True,7,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=72__seed=414672,fig4_B,500,2,5,72,414672,ADVISOR,LIAR,0.9,ADVISOR,True,9,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=73__seed=414673,fig4_B,500,2,5,73,414673,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=74__seed=414674,fig4_B,500,2,5,74,414674,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=75__seed=414675,fig4_B,500,2,5,75,414675,ADVISOR,LIAR,0.9,ADVISOR,True,8,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=76__seed=414676,fig4_B,500,2,5,76,414676,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=77__seed=414677,fig4_B,500,2,5,77,414677,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=78__seed=414678,fig4_B,500,2,5,78,414678,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=79__seed=414679,fig4_B,500,2,5,79,414679,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=7__seed=414607,fig4_B,500,2,5,7,414607,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=80__seed=414680,fig4_B,500,2,5,80,414680,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=81__seed=414681,fig4_B,500,2,5,81,414681,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=82__seed=414682,fig4_B,500,2,5,82,414682,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=83__seed=414683,fig4_B,500,2,5,83,414683,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=84__seed=414684,fig4_B,500,2,5,84,414684,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=85__seed=414685,fig4_B,500,2,5,85,414685,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=86__seed=414686,fig4_B,500,2,5,86,414686,ADVISOR,LIAR,0.9,ADVISOR,True,6,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=87__seed=414687,fig4_B,500,2,5,87,414687,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=88__seed=414688,fig4_B,500,2,5,88,414688,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=89__seed=414689,fig4_B,500,2,5,89,414689,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=8__seed=414608,fig4_B,500,2,5,8,414608,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=90__seed=414690,fig4_B,500,2,5,90,414690,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=91__seed=414691,fig4_B,500,2,5,91,414691,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=92__seed=414692,fig4_B,500,2,5,92,414692,ADVISOR,LIAR,0.9,ADVISOR,True,6,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=93__seed=414693,fig4_B,500,2,5,93,414693,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=94__seed=414694,fig4_B,500,2,5,94,414694,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=95__seed=414695,fig4_B,500,2,5,95,414695,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=96__seed=414696,fig4_B,500,2,5,96,414696,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=97__seed=414697,fig4_B,500,2,5,97,414697,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=98__seed=414698,fig4_B,500,2,5,98,414698,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=99__seed=414699,fig4_B,500,2,5,99,414699,ADVISOR,LIAR,0.9,ADVISOR,True,6,3.2051282051282053,0.4
fig4_B__T=500__r=2__freq=0.900__rep=9__seed=414609,fig4_B,500,2,5,9,414609,ADVISOR,LIAR,0.9,ADVISOR,True,6,3.2051282051282053,0.4
fig4_B__T=500__r=3__freq=0.900__rep=0__seed=414700,fig4_B,500,3,5,0,414700,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=10__seed=414710,fig4_B,500,3,5,10,414710,ADVISOR,LIAR,0.9,ADVISOR,True,6,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=11__seed=414711,fig4_B,500,3,5,11,414711,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=12__seed=414712,fig4_B,500,3,5,12,414712,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=13__seed=414713,fig4_B,500,3,5,13,414713,ADVISOR,LIAR,0.9,ADVISOR,True,11,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=14__seed=414714,fig4_B,500,3,5,14,414714,ADVISOR,LIAR,0.9,ADVISOR,True,6,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=15__seed=414715,fig4_B,500,3,5,15,414715,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=16__seed=414716,fig4_B,500,3,5,16,414716,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=17__seed=414717,fig4_B,500,3,5,17,414717,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=18__seed=414718,fig4_B,500,3,5,18,414718,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=19__seed=414719,fig4_B,500,3,5,19,414719,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=1__seed=414701,fig4_B,500,3,5,1,414701,ADVISOR,LIAR,0.9,ADVISOR,True,7,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=20__seed=414720,fig4_B,500,3,5,20,414720,ADVISOR,LIAR,0.9,ADVISOR,True,6,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=21__seed=414721,fig4_B,500,3,5,21,414721,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=22__seed=414722,fig4_B,500,3,5,22,414722,ADVISOR,LIAR,0.9,ADVISOR,True,6,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=23__seed=414723,fig4_B,500,3,5,23,414723,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=24__seed=414724,fig4_B,500,3,5,24,414724,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=25__seed=414725,fig4_B,500,3,5,25,414725,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=26__seed=414726,fig4_B,500,3,5,26,414726,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=27__seed=414727,fig4_B,500,3,5,27,414727,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=28__seed=414728,fig4_B,500,3,5,28,414728,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=29__seed=414729,fig4_B,500,3,5,29,414729,ADVISOR,LIAR,0.9,ADVISOR,True,7,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=2__seed=414702,fig4_B,500,3,5,2,414702,ADVISOR,LIAR,0.9,ADVISOR,True,6,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=30__seed=414730,fig4_B,500,3,5,30,414730,ADVISOR,LIAR,0.9,ADVISOR,True,5,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=31__seed=414731,fig4_B,500,3,5,31,414731,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=32__seed=414732,fig4_B,500,3,5,32,414732,ADVISOR,LIAR,0.9,ADVISOR,True,7,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=33__seed=414733,fig4_B,500,3,5,33,414733,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=34__seed=414734,fig4_B,500,3,5,34,414734,ADVISOR,LIAR,0.9,ADVISOR,True,10,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=35__seed=414735,fig4_B,500,3,5,35,414735,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=36__seed=414736,fig4_B,500,3,5,36,414736,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=37__seed=414737,fig4_B,500,3,5,37,414737,ADVISOR,LIAR,0.9,ADVISOR,True,4,3.2051282051282053,0.6
fig4_B__T=500__r=3__freq=0.900__rep=38__seed=414738,fig4_B,500,3,5,38,414738,ADVISOR,LIAR,0.9,ADVISOR,True,3,3.2051282051282053,0.6
